author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301018690/;Казань;sale;flat;6;17;2;66.88;14981120;Советский; Петра Полушкина;5/1;Горки;Мой Ритм
Унистрой;developer;https://kazan.cian.ru/sale/flat/304059077/;Казань;sale;flat;7;10;1;43.0;15000000;Советский;;;Суконная слобода;Уникум на Ершова ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/300392299/;Казань;sale;flat;19;21;1;41.57;15240000;Ново-Савиновский;;;Козья слобода;Уно ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/303560660/;Казань;sale;flat;9;10;2;58.52;15100000;Приволжский;33-й Военный городок;;Аметьево;Аквамарин
NovaStroy;developer;https://kazan.cian.ru/sale/flat/299740728/;Казань;sale;flat;4;5;1;46.09;15209700;Вахитовский; Бурхана Шахиди;18/18;Кремлёвская;Vertical Boutique
Унистрой;developer;https://kazan.cian.ru/sale/flat/284731439/;Казань;sale;flat;1;8;2;57.75;15421000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/299355131/;Казань;sale;flat;2;20;2;89.57;15350000;Приволжский;;;Аметьево;Кью на Кулагина ЖК
;;https://kazan.cian.ru/sale/flat/304560753/;Казань;sale;flat;11;20;1;47.9;15251888;Ново-Савиновский; Гаврилова;5Вк2;Козья слобода;Счастье в Казани
Тэкоресурс;representative_developer;https://kazan.cian.ru/sale/flat/289324282/;Казань;sale;flat;4;4;1;49.6;15376000;Вахитовский; Нариманова;68;Площадь Тукая;Hayat
Снегири;developer;https://kazan.cian.ru/sale/flat/293591526/;Казань;sale;flat;2;11;2;85.1;15565000;Кировский;Луговая ;52;Яшьлек;Снегири
Унистрой;developer;https://kazan.cian.ru/sale/flat/284731668/;Казань;sale;flat;1;8;2;59.1;15504000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/299015212/;Казань;sale;flat;2;20;2;91.64;15680000;Приволжский;;;Аметьево;Кью на Кулагина ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/284731763/;Казань;sale;flat;1;8;2;56.85;15691000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Аркада;developer;https://kazan.cian.ru/sale/flat/296739240/;Казань;sale;flat;4;25;2;61.0;15860000;Ново-Савиновский; Четаева;43А;Козья слобода;SREDA OF LIFE
;;https://kazan.cian.ru/sale/flat/301129139/;Казань;sale;flat;15;18;2;49.9;15875758;Ново-Савиновский;;;Козья слобода;Счастье в Казани ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/299740694/;Казань;sale;flat;2;5;1;48.08;15866400;Вахитовский; Бурхана Шахиди;18/18;Кремлёвская;Vertical Boutique
Аркада;developer;https://kazan.cian.ru/sale/flat/296739248/;Казань;sale;flat;15;25;2;60.4;16006000;Ново-Савиновский; Четаева;43А;Козья слобода;SREDA OF LIFE
Унистрой;developer;https://kazan.cian.ru/sale/flat/299014931/;Казань;sale;flat;1;20;2;89.35;16040000;Приволжский;;;Аметьево;Кью на Кулагина ЖК
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300939695/;Казань;sale;flat;2;4;1;53.7;16110000;Вахитовский; Сары Садыковой;51А;Площадь Тукая;Комос на Тукая
;;https://kazan.cian.ru/sale/flat/304601827/;Казань;sale;flat;6;17;2;55.0;16509149;Ново-Савиновский;;;Козья слобода;Счастье в Казани ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/303947934/;Казань;sale;flat;2;5;1;47.65;16677500;Вахитовский;;;Кремлёвская;Дом на Исхаки ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/303947940/;Казань;sale;flat;3;5;1;46.79;16610450;Вахитовский;;;Кремлёвская;Дом на Исхаки ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/284731415/;Казань;sale;flat;2;8;2;63.04;16610000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/302142348/;Казань;sale;flat;7;9;1;59.48;16654400;Вахитовский;;;Площадь Тукая;Максат ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/278050777/;Казань;sale;flat;2;9;1;59.94;16783200;Вахитовский;;;Площадь Тукая;Максат ЖК
;;https://kazan.cian.ru/sale/flat/302898875/;Казань;sale;flat;18;20;2;49.3;16897555;Ново-Савиновский; Гаврилова;5Бк1;Козья слобода;Счастье в Казани
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301114443/;Казань;sale;flat;3;10;2;90.01;16831870;Советский;;ПК9;Горки;Мой Ритм ЖК
;;https://kazan.cian.ru/sale/flat/303102638/;Казань;sale;flat;2;9;2;52.82;16717498;Вахитовский; Хади Атласи;;Суконная слобода;ул. Хади Атласи
Аркада;developer;https://kazan.cian.ru/sale/flat/296739234/;Казань;sale;flat;2;25;2;66.0;16830000;Ново-Савиновский; Четаева;43А;Козья слобода;SREDA OF LIFE
Унистрой;developer;https://kazan.cian.ru/sale/flat/284731428/;Казань;sale;flat;2;8;2;63.61;17038000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/299355333/;Казань;sale;flat;14;20;2;91.49;17030000;Приволжский;;;Аметьево;Кью на Кулагина ЖК
;;https://kazan.cian.ru/sale/flat/298645194/;Казань;sale;flat;15;20;2;50.2;16977918;Ново-Савиновский; Гаврилова;5Бк1;Козья слобода;Счастье в Казани
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/303947937/;Казань;sale;flat;2;5;1;48.76;17066000;Вахитовский;;;Кремлёвская;Дом на Исхаки ЖК
;;https://kazan.cian.ru/sale/flat/303102634/;Казань;sale;flat;2;9;2;55.01;17308437;Вахитовский; Хади Атласи;;Суконная слобода;ул. Хади Атласи
СМУ-88;developer;https://kazan.cian.ru/sale/flat/301736597/;Казань;sale;flat;18;24;2;83.6;17227408;Кировский;Краснококшайская ;;Козья слобода;Крыловка парк
СМУ-88;developer;https://kazan.cian.ru/sale/flat/302793491/;Казань;sale;flat;19;24;2;83.55;17249472;Кировский;Ягодинская ;;Козья слобода;Крыловка парк
СМУ-88;developer;https://kazan.cian.ru/sale/flat/285910810/;Казань;sale;flat;2;10;2;65.65;17264025;Вахитовский; Дулата Али;;Площадь Тукая;Яналиф
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298326138/;Казань;sale;flat;17;22;2;53.24;17230000;Ново-Савиновский; Сибгата Хакима;51;Козья слобода;Столичный
СМУ-88;developer;https://kazan.cian.ru/sale/flat/300689323/;Казань;sale;flat;2;19;2;51.76;17449197;Вахитовский; Дулата Али;;Площадь Тукая;Яналиф
Унистрой;developer;https://kazan.cian.ru/sale/flat/298080797/;Казань;sale;flat;9;10;2;72.52;17545000;Советский;;3;Горки;Лето ЖК
;;https://kazan.cian.ru/sale/flat/303102608/;Казань;sale;flat;2;9;2;56.16;17669146;Вахитовский; Хади Атласи;;Суконная слобода;ул. Хади Атласи
Унистрой;developer;https://kazan.cian.ru/sale/flat/284731394/;Казань;sale;flat;1;8;2;67.23;17618000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
;;https://kazan.cian.ru/sale/flat/304175620/;Казань;sale;flat;17;18;2;56.5;17692317;Ново-Савиновский;;;Козья слобода;Счастье в Казани ЖК
СМУ-88;developer;https://kazan.cian.ru/sale/flat/304547215/;Казань;sale;flat;3;15;2;86.95;17853162;Кировский;Ягодинская ;;Козья слобода;Крыловка парк
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289689182/;Казань;sale;flat;4;20;2;56.04;17988840;Советский;;;Суконная слобода;Нова ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/304842063/;Казань;sale;flat;5;5;1;49.51;18071150;Вахитовский;;;Кремлёвская;Дом на Исхаки ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/284731585/;Казань;sale;flat;2;8;2;65.63;17929000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289689142/;Казань;sale;flat;2;20;2;57.03;18078510;Советский;;;Суконная слобода;Нова ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/278050882/;Казань;sale;flat;4;9;2;67.14;18127800;Вахитовский;;;Площадь Тукая;Максат ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/304068702/;Казань;sale;flat;5;26;2;89.62;18420000;Советский;;;Горки;Уникум на Проспекте Победы
Унистрой;developer;https://kazan.cian.ru/sale/flat/286923699/;Казань;sale;flat;5;8;2;67.63;18410000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
;;https://kazan.cian.ru/sale/flat/298885360/;Казань;sale;flat;17;20;2;58.4;18425851;Ново-Савиновский; Гаврилова;5Бк1;Козья слобода;Счастье в Казани
NovaStroy;developer;https://kazan.cian.ru/sale/flat/278051056/;Казань;sale;flat;1;9;1;65.5;18340000;Вахитовский;;;Площадь Тукая;Максат ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/278050557/;Казань;sale;flat;2;9;2;67.83;18314100;Вахитовский;;;Площадь Тукая;Максат ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/286983953/;Казань;sale;flat;6;8;2;64.55;18554000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
СМУ-88;developer;https://kazan.cian.ru/sale/flat/301966355/;Казань;sale;flat;8;15;2;72.34;18489039;Вахитовский; Дулата Али;;Площадь Тукая;Яналиф
NovaStroy;developer;https://kazan.cian.ru/sale/flat/278051043/;Казань;sale;flat;3;9;2;69.33;18719100;Вахитовский;;;Площадь Тукая;Максат ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/284731751/;Казань;sale;flat;2;8;2;69.12;18788000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Авторы;developer;https://kazan.cian.ru/sale/flat/304160629/;Казань;sale;flat;2;5;1;37.72;18925456;Вахитовский; Старообрядческая;;Площадь Тукая;"Клубный дом ""Авторы на Петербургской"""
NovaStroy;developer;https://kazan.cian.ru/sale/flat/278050731/;Казань;sale;flat;3;9;2;70.1;18927000;Вахитовский;;;Площадь Тукая;Максат ЖК
Садовое кольцо;developer;https://kazan.cian.ru/sale/flat/304047541/;Казань;sale;flat;3;12;1;50.66;19024502;Ново-Савиновский; Алексея Козина;;Козья слобода;Savin Premier
СМУ-88;developer;https://kazan.cian.ru/sale/flat/302569049/;Казань;sale;flat;7;10;2;76.07;19133691;Вахитовский; Дулата Али;;Площадь Тукая;Яналиф
NovaStroy;developer;https://kazan.cian.ru/sale/flat/278050789/;Казань;sale;flat;4;9;2;71.08;19191600;Вахитовский;;;Площадь Тукая;Максат ЖК
СМУ-88;developer;https://kazan.cian.ru/sale/flat/285910833/;Казань;sale;flat;9;15;2;66.51;19298588;Вахитовский; Дулата Али;;Площадь Тукая;Яналиф
Унистрой;developer;https://kazan.cian.ru/sale/flat/299913808/;Казань;sale;flat;6;8;1;59.27;19318000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289688914/;Казань;sale;flat;2;20;2;63.87;19288740;Советский;;;Суконная слобода;Нова ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/278050873/;Казань;sale;flat;4;9;2;71.89;19410300;Вахитовский;;;Площадь Тукая;Максат ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/278050556/;Казань;sale;flat;2;9;2;72.58;19596600;Вахитовский;;;Площадь Тукая;Максат ЖК
СМУ-88;developer;https://kazan.cian.ru/sale/flat/273712619/;Казань;sale;flat;3;18;2;99.4;19591814;Кировский;Ягодинская ;;Козья слобода;Крыловка парк
;;https://kazan.cian.ru/sale/flat/304175632/;Казань;sale;flat;3;20;2;67.1;19459825;Ново-Савиновский; Гаврилова;5Бк1;Козья слобода;Счастье в Казани
СМУ-88;developer;https://kazan.cian.ru/sale/flat/300689320/;Казань;sale;flat;2;19;2;60.78;19783965;Вахитовский; Дулата Али;;Площадь Тукая;Яналиф
